Client_Num,Card_Category,Annual_Fees,Week_Start_Date,Qtr,Total_Trans_Amt,Use Chip,Exp Type,Interest_Earned
708833133,Blue,95,8/1/2023,Q1,2027,Swipe ,Fuel,385.13
708834483,Blue,370,8/1/2023,Q1,1775,Chip ,Food,142
708837858,Blue,200,8/1/2023,Q1,4423,Chip ,Entertainment,265.38
708838908,Blue,365,8/1/2023,Q1,3192,Chip ,Entertainment,383.04
708841233,Blue,200,8/1/2023,Q1,8193,Swipe ,Grocery,1474.74
708846183,Blue,140,8/1/2023,Q1,4006,Chip ,Bills,1121.68
708848208,Blue,100,8/1/2023,Q1,4223,Chip ,Fuel,675.68
708849858,Blue,200,8/1/2023,Q1,3683,Swipe ,Grocery,957.58
708856983,Blue,330,8/1/2023,Q1,694,Swipe ,Entertainment,201.26
708859158,Blue,330,8/1/2023,Q1,4341,Swipe ,Bills,347.28
708860358,Blue,485,8/1/2023,Q1,1499,Swipe ,Bills,344.77
708862233,Blue,150,8/1/2023,Q1,5161,Chip ,Entertainment,1135.42
708863733,Gold,370,8/1/2023,Q1,13847,Swipe ,Fuel,3184.81
708864708,Blue,395,8/1/2023,Q1,1409,Swipe ,Bills,295.89
708866133,Blue,335,8/1/2023,Q1,14545,Chip ,Bills,1890.85
708867408,Blue,455,8/1/2023,Q1,2050,Swipe ,Entertainment,225.5
708868233,Blue,465,8/1/2023,Q1,760,Swipe ,Bills,83.6
708869283,Blue,440,8/1/2023,Q1,3530,Swipe ,Grocery,776.6
708870408,Blue,190,8/1/2023,Q1,4271,Swipe ,Bills,939.62
708871158,Silver,250,8/1/2023,Q1,3516,Swipe ,Entertainment,597.72
708873183,Platinum,380,8/1/2023,Q1,15473,Swipe ,Grocery,2475.68
708874533,Blue,345,8/1/2023,Q1,510,Swipe ,Travel,86.7
708876183,Silver,370,8/1/2023,Q1,3722,Swipe ,Fuel,409.42
708877458,Blue,175,8/1/2023,Q1,8027,Swipe ,Food,1123.78
708878508,Blue,150,8/1/2023,Q1,1732,Swipe ,Entertainment,294.44
708879483,Blue,300,8/1/2023,Q1,5006,Chip ,Bills,600.72
708880683,Blue,245,8/1/2023,Q1,13697,Chip ,Travel,2602.43
708881583,Blue,350,15-01-2023,Q1,8752,Online ,Bills,2538.08
708884658,Blue,390,15-01-2023,Q1,4828,Swipe ,Entertainment,1158.72
708885558,Blue,450,15-01-2023,Q1,2220,Swipe ,Grocery,599.4
708886533,Blue,485,15-01-2023,Q1,4348,Swipe ,Food,652.2
708887433,Blue,370,15-01-2023,Q1,3150,Swipe ,Bills,630
708888633,Blue,250,15-01-2023,Q1,2724,Swipe ,Entertainment,572.04
708890133,Blue,150,15-01-2023,Q1,4659,Swipe ,Fuel,652.26
708890958,Blue,150,15-01-2023,Q1,4231,Swipe ,Grocery,507.72
708892833,Blue,150,15-01-2023,Q1,725,Swipe ,Bills,203
708894183,Silver,325,15-01-2023,Q1,4485,Swipe ,Fuel,1166.1
708895158,Blue,395,15-01-2023,Q1,1371,Swipe ,Entertainment,342.75
708897408,Blue,175,15-01-2023,Q1,4719,Swipe ,Entertainment,1038.18
708899283,Blue,390,15-01-2023,Q1,4917,Swipe ,Bills,491.7
708900408,Blue,100,15-01-2023,Q1,4370,Swipe ,Fuel,874
708902883,Blue,220,15-01-2023,Q1,3364,Swipe ,Grocery,908.28
708905733,Blue,275,15-01-2023,Q1,7570,Swipe ,Grocery,454.2
708907833,Blue,245,15-01-2023,Q1,7866,Swipe ,Fuel,2123.82
708908883,Silver,380,15-01-2023,Q1,12603,Swipe ,Bills,2268.54
708911508,Blue,420,15-01-2023,Q1,3446,Swipe ,Bills,895.96
708913233,Blue,195,15-01-2023,Q1,1802,Online ,Grocery,108.12
708916083,Blue,405,15-01-2023,Q1,2510,Chip ,Travel,251
708917133,Blue,345,15-01-2023,Q1,4498,Swipe ,Entertainment,674.7
708918558,Blue,290,15-01-2023,Q1,3046,Swipe ,Bills,883.34
708923658,Blue,250,15-01-2023,Q1,4466,Chip ,Food,1205.82
708924783,Blue,150,15-01-2023,Q1,4024,Chip ,Grocery,1126.72
708927108,Blue,110,15-01-2023,Q1,1133,Swipe ,Bills,90.64
708928008,Blue,200,15-01-2023,Q1,4035,Swipe ,Fuel,1129.8
708928908,Blue,490,15-01-2023,Q1,5128,Swipe ,Entertainment,512.8
708931908,Blue,150,15-01-2023,Q1,1568,Swipe ,Bills,392
708937608,Blue,200,15-01-2023,Q1,4590,Swipe ,Grocery,872.1
708938508,Blue,415,15-01-2023,Q1,1870,Swipe ,Entertainment,261.8
708942408,Platinum,345,15-01-2023,Q1,16937,Chip ,Fuel,3048.66
708944958,Blue,380,15-01-2023,Q1,4612,Chip ,Entertainment,276.72
708946008,Blue,150,15-01-2023,Q1,2445,Chip ,Food,244.5
708947208,Blue,125,15-01-2023,Q1,2631,Swipe ,Bills,657.75
708948483,Silver,285,15-01-2023,Q1,8444,Chip ,Travel,1857.68
708949908,Blue,225,15-01-2023,Q1,2073,Chip ,Entertainment,435.33
708952758,Blue,445,15-01-2023,Q1,4887,Swipe ,Bills,488.7
708953883,Blue,455,15-01-2023,Q1,757,Swipe ,Bills,196.82
708957183,Blue,280,15-01-2023,Q1,2198,Online ,Bills,351.68
708959583,Blue,400,15-01-2023,Q1,3415,Swipe ,Bills,512.25
708960858,Blue,175,15-01-2023,Q1,4786,Chip ,Fuel,717.9
708963258,Blue,390,15-01-2023,Q1,8534,Chip ,Grocery,1024.08
708964683,Blue,100,15-01-2023,Q1,14542,Chip ,Food,1308.78
708967608,Blue,285,15-01-2023,Q1,1052,Swipe ,Bills,241.96
708968733,Blue,95,15-01-2023,Q1,7926,Swipe ,Fuel,1188.9
708969633,Blue,300,15-01-2023,Q1,4544,Swipe ,Entertainment,772.48
708971583,Blue,200,15-01-2023,Q1,1472,Swipe ,Bills,220.8
708972783,Blue,320,15-01-2023,Q1,2297,Swipe ,Entertainment,643.16
708974283,Silver,340,15-01-2023,Q1,15427,Chip ,Travel,1851.24
708976908,Blue,365,15-01-2023,Q1,2131,Swipe ,Entertainment,554.06
708980283,Blue,400,15-01-2023,Q1,2179,Swipe ,Bills,174.32
708982158,Blue,285,15-01-2023,Q1,14802,Online ,Grocery,3404.46
708983658,Blue,175,15-01-2023,Q1,940,Online ,Entertainment,272.6
708989358,Blue,95,15-01-2023,Q1,4391,Chip ,Fuel,263.46
708992733,Blue,250,15-01-2023,Q1,4759,Swipe ,Fuel,475.9
708995283,Blue,245,15-01-2023,Q1,4871,Swipe ,Bills,1217.75
708996708,Blue,475,15-01-2023,Q1,15584,Online ,Travel,4051.84
708997833,Blue,125,15-01-2023,Q1,4045,Chip ,Fuel,1132.6
708998583,Blue,325,15-01-2023,Q1,4141,Chip ,Entertainment,455.51
709000008,Blue,300,15-01-2023,Q1,2073,Swipe ,Entertainment,228.03
709005633,Blue,280,15-01-2023,Q1,2112,Chip ,Bills,337.92
709007883,Blue,415,15-01-2023,Q1,14540,Chip ,Food,4216.6
709008708,Blue,285,15-01-2023,Q1,8316,Swipe ,Entertainment,1829.52
709009833,Blue,150,15-01-2023,Q1,4621,Swipe ,Fuel,877.99
709012083,Blue,280,15-01-2023,Q1,2010,Swipe ,Entertainment,120.6
709013208,Gold,320,15-01-2023,Q1,16101,Chip ,Entertainment,2093.13
709014558,Blue,455,15-01-2023,Q1,4383,Chip ,Grocery,1051.92
709015833,Silver,395,15-01-2023,Q1,12920,Chip ,Fuel,3488.4
709017258,Blue,470,15-01-2023,Q1,2872,Chip ,Entertainment,430.8
709019283,Blue,250,15-01-2023,Q1,7867,Swipe ,Bills,550.69
709022883,Blue,440,15-01-2023,Q1,4257,Swipe ,Grocery,255.42
709025583,Blue,295,15-01-2023,Q1,1138,Swipe ,Fuel,68.28
709028208,Blue,320,15-01-2023,Q1,3361,Swipe ,Bills,436.93
709029408,Blue,270,15-01-2023,Q1,1589,Swipe ,Bills,429.03
709035708,Blue,495,15-01-2023,Q1,1819,Swipe ,Fuel,109.14
709039533,Blue,270,15-01-2023,Q1,3829,Chip ,Fuel,689.22
709040508,Blue,100,15-01-2023,Q1,2244,Swipe ,Bills,291.72
709042908,Blue,95,15-01-2023,Q1,2207,Swipe ,Bills,154.49
709044183,Blue,250,15-01-2023,Q1,3995,Swipe ,Bills,998.75
709045683,Blue,220,15-01-2023,Q1,3921,Chip ,Bills,666.57
709046958,Silver,250,15-01-2023,Q1,9059,Swipe ,Food,543.54
709051533,Blue,110,15-01-2023,Q1,4956,Chip ,Fuel,842.52
709052883,Blue,420,15-01-2023,Q1,5678,Swipe ,Fuel,1533.06
709054083,Blue,440,15-01-2023,Q1,4816,Swipe ,Food,385.28
709056558,Blue,300,15-01-2023,Q1,1994,Swipe ,Bills,458.62
709058808,Blue,485,15-01-2023,Q1,1707,Swipe ,Bills,290.19
709061658,Blue,475,15-01-2023,Q1,4534,Swipe ,Food,816.12
709064208,Blue,225,15-01-2023,Q1,2219,Swipe ,Grocery,465.99
709065483,Blue,440,15-01-2023,Q1,7841,Swipe ,Food,2117.07
709066983,Platinum,345,15-01-2023,Q1,15214,Chip ,Grocery,3042.8
709068183,Blue,330,15-01-2023,Q1,4709,Swipe ,Food,282.54
709071408,Blue,370,15-01-2023,Q1,4949,Swipe ,Entertainment,1286.74
709074108,Blue,380,15-01-2023,Q1,2787,Online ,Bills,445.92
709075533,Blue,200,15-01-2023,Q1,8607,Online ,Bills,2323.89
709077933,Blue,420,15-01-2023,Q1,4460,Swipe ,Grocery,624.4
709078908,Blue,340,15-01-2023,Q1,4926,Swipe ,Food,788.16
709079883,Blue,125,15-01-2023,Q1,2729,Swipe ,Grocery,736.83
709080783,Blue,385,15-01-2023,Q1,4723,Online ,Fuel,613.99
709081683,Blue,195,15-01-2023,Q1,4208,Online ,Grocery,883.68
709082808,Blue,200,15-01-2023,Q1,5092,Online ,Entertainment,356.44
709085358,Blue,200,15-01-2023,Q1,2542,Swipe ,Entertainment,381.3
709086933,Blue,195,15-01-2023,Q1,4209,Chip ,Bills,631.35
709087983,Blue,300,15-01-2023,Q1,5020,Swipe ,Fuel,702.8
709094358,Platinum,175,15-01-2023,Q1,16737,Chip ,Travel,4518.99
709096908,Blue,225,15-01-2023,Q1,1865,Swipe ,Bills,428.95
709098108,Blue,365,15-01-2023,Q1,4749,Chip ,Fuel,1329.72
709100283,Blue,385,15-01-2023,Q1,2828,Swipe ,Grocery,565.6
709101258,Blue,200,15-01-2023,Q1,2180,Chip ,Fuel,283.4
709102458,Blue,425,15-01-2023,Q1,2607,Swipe ,Entertainment,156.42
709103358,Blue,125,15-01-2023,Q1,1128,Swipe ,Bills,270.72
709104333,Silver,150,15-01-2023,Q1,2687,Swipe ,Grocery,671.75
709106358,Blue,150,15-01-2023,Q1,816,Swipe ,Bills,97.92
709108533,Blue,250,15-01-2023,Q1,15139,Swipe ,Grocery,2725.02
709110633,Blue,270,15-01-2023,Q1,1329,Swipe ,Bills,172.77
709112508,Blue,225,15-01-2023,Q1,2165,Chip ,Entertainment,346.4
709117533,Blue,110,15-01-2023,Q1,1556,Swipe ,Bills,124.48
709120008,Blue,480,15-01-2023,Q1,1217,Swipe ,Bills,158.21
709121283,Blue,495,15-01-2023,Q1,1615,Swipe ,Fuel,258.4
709122483,Blue,95,15-01-2023,Q1,1909,Swipe ,Bills,439.07
709123908,Blue,125,15-01-2023,Q1,4874,Swipe ,Food,1169.76
709124883,Blue,250,15-01-2023,Q1,5228,Chip ,Food,941.04
709126833,Blue,150,15-01-2023,Q1,4121,Swipe ,Grocery,453.31
709127808,Blue,455,15-01-2023,Q1,3502,Chip ,Food,770.44
709131033,Blue,175,15-01-2023,Q1,4056,Swipe ,Bills,486.72
709134333,Blue,290,15-01-2023,Q1,4674,Chip ,Grocery,420.66
709137558,Blue,100,15-01-2023,Q1,4689,Chip ,Bills,1172.25
709140858,Blue,485,15-01-2023,Q1,5112,Swipe ,Fuel,306.72
709141908,Gold,405,15-01-2023,Q1,16359,Chip ,Travel,2617.44
709143183,Blue,200,15-01-2023,Q1,2538,Chip ,Bills,228.42
709145958,Blue,250,15-01-2023,Q1,1533,Swipe ,Entertainment,321.93
709149408,Blue,455,15-01-2023,Q1,2338,Swipe ,Bills,467.6
709150608,Blue,420,15-01-2023,Q1,2632,Swipe ,Fuel,368.48
709153008,Blue,270,15-01-2023,Q1,4683,Chip ,Bills,889.77
709157133,Blue,270,15-01-2023,Q1,1514,Swipe ,Entertainment,211.96
709158333,Blue,250,15-01-2023,Q1,4244,Swipe ,Food,679.04
709159308,Silver,275,15-01-2023,Q1,16622,Chip ,Bills,3989.28
709161108,Blue,405,15-01-2023,Q1,1531,Chip ,Bills,260.27
709163358,Gold,480,15-01-2023,Q1,1727,Swipe ,Entertainment,138.16
709164408,Blue,500,15-01-2023,Q1,730,Swipe ,Bills,146
709165533,Blue,375,15-01-2023,Q1,4330,Chip ,Food,1255.7
709166883,Blue,490,15-01-2023,Q1,4121,Chip ,Grocery,329.68
709169133,Blue,95,15-01-2023,Q1,3995,Chip ,Food,998.75
709170108,Blue,140,15-01-2023,Q1,1522,Chip ,Bills,350.06
709171308,Blue,330,15-01-2023,Q1,13173,Swipe ,Grocery,2898.06
709173108,Blue,200,15-01-2023,Q1,799,Online ,Bills,223.72
709175208,Blue,190,15-01-2023,Q1,4686,Swipe ,Entertainment,328.02
709176108,Blue,415,15-01-2023,Q1,4586,Chip ,Fuel,779.62
709178733,Blue,220,15-01-2023,Q1,2281,Chip ,Food,182.48
709179708,Blue,250,15-01-2023,Q1,3622,Online ,Grocery,543.3
709183683,Blue,195,15-01-2023,Q1,1971,Swipe ,Entertainment,177.39
709185108,Blue,400,15-01-2023,Q1,1801,Swipe ,Bills,270.15
709186983,Blue,440,15-01-2023,Q1,1536,Swipe ,Bills,184.32
709188108,Silver,250,15-01-2023,Q1,13940,Chip ,Travel,3485
709192233,Blue,465,15-01-2023,Q1,1764,Swipe ,Fuel,211.68
709198158,Blue,250,15-01-2023,Q1,1631,Swipe ,Bills,391.44
709199358,Blue,410,15-01-2023,Q1,1684,Chip ,Grocery,134.72
709200633,Blue,465,15-01-2023,Q1,5443,Swipe ,Bills,707.59
709204158,Blue,125,15-01-2023,Q1,2331,Swipe ,Bills,559.44
709206333,Blue,300,15-01-2023,Q1,1558,Swipe ,Grocery,171.38
709207458,Blue,485,15-01-2023,Q1,1340,Swipe ,Fuel,147.4
709208808,Blue,435,15-01-2023,Q1,4275,Swipe ,Fuel,427.5
709210833,Blue,300,15-01-2023,Q1,14084,Online ,Fuel,1549.24
709212183,Blue,340,15-01-2023,Q1,1634,Swipe ,Food,310.46
709213458,Blue,125,15-01-2023,Q1,7867,Swipe ,Food,629.36
709214358,Blue,340,15-01-2023,Q1,1362,Swipe ,Entertainment,136.2
709215708,Blue,270,15-01-2023,Q1,3737,Swipe ,Bills,859.51
709216533,Blue,250,15-01-2023,Q1,3142,Swipe ,Grocery,439.88
709217358,Blue,125,15-01-2023,Q1,1665,Swipe ,Entertainment,399.6
709219533,Blue,245,15-01-2023,Q1,1359,Swipe ,Bills,176.67
709220583,Blue,140,15-01-2023,Q1,2256,Swipe ,Entertainment,564
709222008,Blue,355,15-01-2023,Q1,2422,Swipe ,Entertainment,169.54
709224033,Blue,490,15-01-2023,Q1,1830,Swipe ,Grocery,347.7
709224858,Blue,245,15-01-2023,Q1,1652,Swipe ,Travel,313.88
709225758,Blue,100,15-01-2023,Q1,8213,Swipe ,Fuel,903.43
709227033,Blue,455,15-01-2023,Q1,4030,Online ,Fuel,523.9
709229358,Blue,125,15-01-2023,Q1,4835,Swipe ,Fuel,1063.7
709230708,Blue,290,15-01-2023,Q1,1470,Swipe ,Grocery,88.2
709231683,Blue,470,15-01-2023,Q1,4861,Swipe ,Grocery,1215.25
709232808,Blue,370,15-01-2023,Q1,1588,Swipe ,Food,412.88
709235058,Silver,300,15-01-2023,Q1,8032,Swipe ,Food,2248.96
709236633,Blue,175,15-01-2023,Q1,4033,Chip ,Entertainment,1169.57
709238358,Blue,495,15-01-2023,Q1,7604,Swipe ,Fuel,1672.88
709239483,Blue,250,15-01-2023,Q1,4622,Chip ,Grocery,1340.38
709243533,Blue,480,15-01-2023,Q1,4552,Swipe ,Grocery,1046.96
709245783,Blue,300,15-01-2023,Q1,4543,Swipe ,Bills,999.46
709246683,Blue,150,15-01-2023,Q1,3603,Swipe ,Fuel,648.54
709247808,Blue,290,15-01-2023,Q1,14205,Online ,Food,2130.75
709249083,Blue,300,15-01-2023,Q1,8672,Chip ,Travel,780.48
709250508,Blue,445,15-01-2023,Q1,4877,Swipe ,Grocery,877.86
709253433,Blue,250,15-01-2023,Q1,2448,Swipe ,Food,342.72
709257708,Gold,335,15-01-2023,Q1,14965,Swipe ,Fuel,3591.6
709259958,Blue,375,15-01-2023,Q1,9195,Swipe ,Fuel,2298.75
709261383,Blue,435,15-01-2023,Q1,4970,Swipe ,Entertainment,347.9
709265208,Blue,150,15-01-2023,Q1,4422,Chip ,Entertainment,1017.06
709267308,Blue,250,22-01-2023,Q1,1651,Swipe ,Entertainment,379.73
709269708,Platinum,395,22-01-2023,Q1,7281,Swipe ,Fuel,1529.01
709272333,Blue,460,22-01-2023,Q1,4579,Swipe ,Entertainment,1282.12
709273383,Blue,325,22-01-2023,Q1,4136,Chip ,Fuel,703.12
709274583,Blue,455,22-01-2023,Q1,4806,Chip ,Food,1057.32
709275558,Blue,175,22-01-2023,Q1,4238,Swipe ,Food,932.36
709276908,Blue,445,22-01-2023,Q1,3990,Chip ,Bills,1157.1
709278258,Blue,125,22-01-2023,Q1,996,Swipe ,Bills,119.52
709279608,Blue,415,22-01-2023,Q1,3813,Swipe ,Fuel,381.3
709283358,Blue,195,22-01-2023,Q1,2473,Chip ,Fuel,420.41
709284333,Blue,450,22-01-2023,Q1,2546,Swipe ,Fuel,381.9
709285683,Blue,320,22-01-2023,Q1,4509,Chip ,Grocery,586.17
709288383,Blue,300,22-01-2023,Q1,2337,Swipe ,Fuel,163.59
709289358,Blue,360,22-01-2023,Q1,3226,Swipe ,Bills,871.02
709296558,Blue,175,22-01-2023,Q1,5364,Swipe ,Bills,1072.8
709297608,Blue,290,22-01-2023,Q1,1585,Swipe ,Bills,301.15
709300458,Blue,275,22-01-2023,Q1,4041,Swipe ,Fuel,969.84
709306983,Silver,420,22-01-2023,Q1,4721,Chip ,Food,944.2
709307808,Blue,285,22-01-2023,Q1,2507,Swipe ,Bills,626.75
709309308,Blue,175,22-01-2023,Q1,1704,Online ,Fuel,340.8
709310433,Blue,380,22-01-2023,Q1,4480,Chip ,Bills,1254.4
709311633,Silver,150,22-01-2023,Q1,1209,Swipe ,Bills,145.08
709314408,Blue,285,22-01-2023,Q1,4516,Swipe ,Fuel,1219.32
709315383,Blue,365,22-01-2023,Q1,13575,Chip ,Entertainment,814.5
709316433,Silver,410,22-01-2023,Q1,1630,Swipe ,Bills,277.1
709319658,Platinum,470,22-01-2023,Q1,7681,Swipe ,Bills,768.1
709321908,Blue,330,22-01-2023,Q1,1676,Swipe ,Bills,117.32
709326183,Blue,450,22-01-2023,Q1,3447,Swipe ,Bills,344.7
709327383,Blue,400,22-01-2023,Q1,1207,Swipe ,Travel,96.56
709328733,Blue,300,22-01-2023,Q1,1258,Swipe ,Bills,125.8
709329558,Gold,125,22-01-2023,Q1,4566,Swipe ,Entertainment,639.24
709330383,Silver,345,22-01-2023,Q1,3283,Swipe ,Entertainment,295.47
709332408,Blue,270,22-01-2023,Q1,13517,Chip ,Travel,2297.89
709333608,Blue,295,22-01-2023,Q1,4983,Chip ,Grocery,747.45
709334658,Blue,270,22-01-2023,Q1,2025,Swipe ,Bills,506.25
709335558,Blue,295,22-01-2023,Q1,3367,Online ,Bills,707.07
709338633,Blue,125,22-01-2023,Q1,1542,Chip ,Bills,138.78
709339758,Blue,435,22-01-2023,Q1,3778,Chip ,Entertainment,680.04
709343433,Blue,200,22-01-2023,Q1,3837,Chip ,Fuel,613.92
709345008,Blue,460,22-01-2023,Q1,807,Swipe ,Bills,169.47
709346133,Blue,420,22-01-2023,Q1,1277,Swipe ,Bills,89.39
709350783,Blue,375,22-01-2023,Q1,4712,Swipe ,Food,282.72
709361058,Blue,325,22-01-2023,Q1,1691,Swipe ,Entertainment,304.38
709362033,Blue,270,22-01-2023,Q1,2253,Online ,Bills,653.37
709363383,Blue,415,22-01-2023,Q1,2652,Swipe ,Travel,689.52
709364433,Blue,125,22-01-2023,Q1,1571,Swipe ,Bills,424.17
709365483,Blue,245,22-01-2023,Q1,4437,Swipe ,Bills,887.4
709366458,Blue,245,22-01-2023,Q1,1972,Swipe ,Entertainment,256.36
709367433,Blue,470,22-01-2023,Q1,2261,Swipe ,Bills,633.08
709368483,Blue,425,22-01-2023,Q1,4323,Swipe ,Fuel,259.38
709372608,Blue,100,22-01-2023,Q1,7370,Swipe ,Bills,1474
709373883,Silver,125,22-01-2023,Q1,15091,Swipe ,Bills,1358.19
709375158,Blue,295,22-01-2023,Q1,3759,Swipe ,Bills,375.9
709376508,Blue,270,22-01-2023,Q1,1815,Swipe ,Fuel,326.7
709379283,Blue,360,22-01-2023,Q1,1697,Swipe ,Fuel,186.67
709380333,Blue,150,22-01-2023,Q1,1671,Swipe ,Bills,334.2
709381383,Blue,175,22-01-2023,Q1,3830,Swipe ,Fuel,689.4
709382958,Blue,125,22-01-2023,Q1,1017,Swipe ,Bills,193.23
709383933,Blue,430,22-01-2023,Q1,8102,Chip ,Entertainment,2268.56
709385133,Blue,200,22-01-2023,Q1,15572,Chip ,Travel,3425.84
709388058,Blue,380,22-01-2023,Q1,4906,Swipe ,Fuel,784.96
709389558,Blue,300,22-01-2023,Q1,4641,Swipe ,Fuel,556.92
709397508,Gold,300,22-01-2023,Q1,15738,Swipe ,Entertainment,3619.74
709398708,Gold,350,22-01-2023,Q1,15925,Chip ,Fuel,4618.25
709399908,Blue,460,22-01-2023,Q1,15026,Chip ,Travel,1352.34
709405758,Blue,465,22-01-2023,Q1,1965,Swipe ,Grocery,176.85
709406733,Blue,100,22-01-2023,Q1,13280,Swipe ,Fuel,2390.4
709407933,Silver,300,22-01-2023,Q1,4544,Chip ,Bills,1181.44
709408983,Blue,200,22-01-2023,Q1,5078,Swipe ,Grocery,812.48
709410033,Blue,270,22-01-2023,Q1,14952,Swipe ,Food,1943.76
709411383,Blue,150,22-01-2023,Q1,4275,Swipe ,Fuel,384.75
709413933,Blue,285,22-01-2023,Q1,1920,Swipe ,Grocery,345.6
709415583,Blue,100,22-01-2023,Q1,4490,Swipe ,Food,987.8
709418508,Blue,360,22-01-2023,Q1,7508,Swipe ,Entertainment,1801.92
709422183,Blue,250,22-01-2023,Q1,1788,Swipe ,Fuel,143.04
709423158,Blue,220,22-01-2023,Q1,3592,Swipe ,Bills,610.64
709426608,Blue,375,22-01-2023,Q1,2305,Swipe ,Entertainment,599.3
709429533,Blue,250,22-01-2023,Q1,2047,Swipe ,Fuel,245.64
709430508,Blue,200,22-01-2023,Q1,1849,Chip ,Entertainment,184.9
709432833,Blue,190,22-01-2023,Q1,4859,Swipe ,Bills,1214.75
709434408,Blue,450,22-01-2023,Q1,8417,Swipe ,Bills,1010.04
709435533,Blue,200,22-01-2023,Q1,1401,Online ,Bills,280.2
709436883,Blue,340,22-01-2023,Q1,5000,Chip ,Bills,1100
709443633,Blue,355,22-01-2023,Q1,4770,Chip ,Grocery,810.9
709444983,Blue,280,22-01-2023,Q1,1460,Chip ,Travel,292
709446783,Blue,300,22-01-2023,Q1,1373,Swipe ,Bills,96.11
709447908,Blue,125,22-01-2023,Q1,3281,Swipe ,Fuel,360.91
709449333,Blue,340,22-01-2023,Q1,4097,Chip ,Entertainment,245.82
709451508,Blue,125,22-01-2023,Q1,1191,Swipe ,Bills,238.2
709452633,Blue,450,22-01-2023,Q1,2027,Swipe ,Bills,121.62
709453833,Blue,390,22-01-2023,Q1,4227,Swipe ,Grocery,803.13
709455108,Blue,270,22-01-2023,Q1,3768,Swipe ,Fuel,301.44
709459608,Blue,125,22-01-2023,Q1,5390,Swipe ,Food,916.3
709460883,Blue,410,22-01-2023,Q1,2437,Chip ,Grocery,341.18
709465758,Blue,95,22-01-2023,Q1,902,Swipe ,Bills,117.26
709467183,Blue,150,22-01-2023,Q1,15162,Chip ,Entertainment,909.72
709468683,Blue,300,22-01-2023,Q1,1755,Swipe ,Entertainment,245.7
709469658,Blue,455,22-01-2023,Q1,4353,Swipe ,Grocery,870.6
709470858,Silver,475,22-01-2023,Q1,1366,Swipe ,Bills,300.52
709473708,Blue,250,22-01-2023,Q1,1780,Swipe ,Bills,284.8
709474683,Blue,270,22-01-2023,Q1,8442,Swipe ,Grocery,1181.88
709476033,Blue,470,22-01-2023,Q1,14229,Swipe ,Grocery,1422.9
709477233,Blue,300,22-01-2023,Q1,4287,Swipe ,Fuel,900.27
709479558,Blue,125,22-01-2023,Q1,3073,Swipe ,Entertainment,276.57
709482633,Blue,150,22-01-2023,Q1,5400,Swipe ,Entertainment,1350
709485033,Blue,400,22-01-2023,Q1,1737,Swipe ,Food,225.81
709486158,Blue,245,22-01-2023,Q1,4530,Chip ,Bills,271.8
709487058,Silver,250,22-01-2023,Q1,3723,Chip ,Food,1042.44
709488108,Blue,195,22-01-2023,Q1,1841,Online ,Fuel,349.79
709493283,Blue,275,22-01-2023,Q1,1289,Swipe ,Bills,180.46
709494483,Blue,150,22-01-2023,Q1,1730,Swipe ,Travel,155.7
709495833,Blue,445,22-01-2023,Q1,1944,Online ,Fuel,563.76
709497108,Blue,150,22-01-2023,Q1,8396,Swipe ,Entertainment,839.6
709500183,Blue,480,22-01-2023,Q1,2077,Chip ,Fuel,207.7
709501683,Blue,390,22-01-2023,Q1,2263,Swipe ,Fuel,520.49
709505808,Blue,150,22-01-2023,Q1,1918,Chip ,Fuel,249.34
709513458,Blue,250,22-01-2023,Q1,3213,Swipe ,Fuel,449.82
709514433,Blue,385,22-01-2023,Q1,13209,Swipe ,Food,2773.89
709516458,Blue,320,22-01-2023,Q1,2723,Swipe ,Bills,408.45
709518858,Blue,410,22-01-2023,Q1,4891,Swipe ,Grocery,684.74
709520058,Blue,415,22-01-2023,Q1,2028,Swipe ,Bills,182.52
709523508,Silver,245,22-01-2023,Q1,4836,Chip ,Travel,870.48
709528308,Blue,295,22-01-2023,Q1,1876,Swipe ,Bills,337.68
709530408,Gold,150,22-01-2023,Q1,8007,Swipe ,Bills,1761.54
709531908,Blue,125,22-01-2023,Q1,2184,Swipe ,Bills,480.48
709534083,Blue,95,22-01-2023,Q1,1844,Chip ,Bills,129.08
709536483,Blue,250,22-01-2023,Q1,1999,Swipe ,Bills,379.81
709537683,Blue,200,22-01-2023,Q1,563,Swipe ,Entertainment,67.56
709541433,Blue,280,22-01-2023,Q1,1555,Swipe ,Bills,139.95
709545333,Blue,410,22-01-2023,Q1,2412,Swipe ,Entertainment,458.28
709546608,Blue,100,22-01-2023,Q1,4803,Chip ,Fuel,1152.72
709547658,Blue,405,22-01-2023,Q1,783,Swipe ,Grocery,180.09
709548783,Blue,350,22-01-2023,Q1,2100,Swipe ,Food,462
709550958,Blue,125,22-01-2023,Q1,2689,Swipe ,Grocery,618.47
709554483,Blue,390,22-01-2023,Q1,1637,Swipe ,Fuel,245.55
709556208,Silver,280,22-01-2023,Q1,7586,Swipe ,Bills,455.16
709558608,Blue,460,22-01-2023,Q1,7345,Online ,Entertainment,1028.3
709560258,Blue,140,22-01-2023,Q1,2239,Online ,Entertainment,380.63
709562358,Blue,390,22-01-2023,Q1,4456,Swipe ,Food,1069.44
709563258,Blue,475,22-01-2023,Q1,2108,Chip ,Travel,379.44
709564683,Blue,365,22-01-2023,Q1,886,Swipe ,Fuel,256.94
